Date,Home,Team,Opp,Win,Win Percentage,Rolling Points Scored Average,Rolling FG Average,Rolling FGA Average,Rolling FG% Average,Rolling 3P Average,Rolling 3PA Average,Rolling 3P% Average,Rolling FT Average,Rolling FTA Average,Rolling FT% Average,Rolling ORB Average,Rolling TRB Average,Rolling AST Average,Rolling STL Average,Rolling BLK Average,Rolling TOV Average,Rolling PF Average,Rolling Opp Points Scored Average,Rolling Opp FG Average,Rolling Opp FGA Average,Rolling Opp FG% Average,Rolling Opp 3P Average,Rolling Opp 3PA Average,Rolling Opp 3P% Average,Rolling Opp FT Average,Rolling Opp FTA Average,Rolling Opp FT% Average,Rolling Opp ORB Average,Rolling Opp TRB Average,Rolling Opp AST Average,Rolling Opp STL Average,Rolling Opp BLK Average,Rolling Opp TOV Average,Rolling Opp PF Average,Opp Win Percentage
2023-12-12,1,BOS,CLE,1,0.7619047619047619,117.28571428571429,42.285714285714285,88.80952380952381,0.4762857142857143,15.619047619047619,42.904761904761905,0.3656190476190476,17.095238095238095,21.571428571428573,0.7878095238095238,10.333333333333334,46.857142857142854,24.904761904761905,6.571428571428571,5.809523809523809,13.857142857142858,17.80952380952381,110.52173913043478,41.26086956521739,87.17391304347827,0.474304347826087,11.130434782608695,32.608695652173914,0.3447391304347826,16.869565217391305,21.782608695652176,0.7862608695652173,10.782608695652174,44.73913043478261,24.956521739130434,8.08695652173913,4.869565217391305,14.565217391304348,19.26086956521739,0.5652173913043478
2023-12-12,1,CHI,DEN,0,0.375,109.25,40.5,90.66666666666667,0.4478333333333333,12.041666666666666,32.958333333333336,0.36845833333333333,16.208333333333332,20.791666666666668,0.7823333333333333,12.208333333333334,42.916666666666664,23.166666666666668,8.166666666666666,4.541666666666667,12.041666666666666,19.916666666666668,114.25,44.166666666666664,90.125,0.4915416666666667,11.5,31.416666666666668,0.36633333333333334,14.416666666666666,20.166666666666668,0.711125,11.25,44.333333333333336,29.666666666666668,7.0,5.291666666666667,12.708333333333334,19.166666666666668,0.625
2023-12-12,1,LAC,SAC,1,0.5454545454545454,113.9090909090909,41.72727272727273,88.13636363636364,0.4735909090909091,12.0,32.36363636363637,0.37104545454545457,18.454545454545453,23.681818181818183,0.7838181818181819,10.909090909090908,44.09090909090909,25.045454545454547,8.818181818181818,5.2272727272727275,13.181818181818182,20.363636363636363,117.0952380952381,42.095238095238095,90.33333333333333,0.46557142857142864,15.19047619047619,41.666666666666664,0.3658571428571428,17.714285714285715,23.80952380952381,0.7452857142857143,10.952380952380953,43.95238095238095,27.761904761904763,7.238095238095238,3.9523809523809526,13.619047619047619,20.952380952380953,0.6190476190476191
2023-12-12,0,GSW,PHO,0,0.4545454545454545,115.54545454545455,40.59090909090909,89.77272727272727,0.45327272727272727,14.681818181818182,39.90909090909091,0.36650000000000005,19.681818181818183,24.90909090909091,0.7928181818181819,13.181818181818182,47.27272727272727,27.727272727272727,6.863636363636363,3.4545454545454546,15.863636363636363,21.954545454545453,115.0909090909091,40.31818181818182,85.31818181818181,0.47400000000000003,12.272727272727273,31.863636363636363,0.38409090909090904,22.181818181818183,26.636363636363637,0.8311363636363637,10.727272727272727,43.90909090909091,25.954545454545453,7.045454545454546,6.863636363636363,15.090909090909092,19.227272727272727,0.5454545454545454
2023-12-12,1,DAL,LAL,1,0.6363636363636364,119.9090909090909,43.04545454545455,91.0909090909091,0.47213636363636363,16.045454545454547,42.90909090909091,0.3725,17.772727272727273,23.818181818181817,0.752090909090909,10.363636363636363,42.63636363636363,25.772727272727273,6.363636363636363,4.7727272727272725,11.954545454545455,18.272727272727273,113.1304347826087,41.56521739130435,85.91304347826087,0.4853043478260869,10.173913043478262,29.695652173913043,0.33643478260869564,19.82608695652174,25.73913043478261,0.7666086956521739,8.869565217391305,44.78260869565217,26.347826086956523,7.6521739130434785,5.782608695652174,14.652173913043478,17.347826086956523,0.6086956521739131
2023-12-13,1,HOU,MEM,1,0.55,109.4,40.2,87.1,0.46230000000000004,12.5,34.8,0.35935,16.5,21.75,0.75855,9.75,45.3,25.75,6.1,4.25,13.15,21.7,106.54545454545455,39.36363636363637,90.22727272727273,0.43668181818181817,13.0,38.54545454545455,0.33595454545454545,14.818181818181818,19.0,0.7775,10.5,41.81818181818182,24.0,7.818181818181818,6.454545454545454,14.454545454545455,21.045454545454547,0.2727272727272727
2023-12-13,0,NOP,WAS,1,0.5416666666666666,113.79166666666667,41.708333333333336,87.75,0.47679166666666667,10.75,30.541666666666668,0.35479166666666667,19.625,25.875,0.7479583333333334,11.083333333333334,44.166666666666664,26.0,8.291666666666666,4.5,13.708333333333334,20.208333333333332,115.5909090909091,43.72727272727273,90.86363636363636,0.48104545454545455,11.727272727272727,33.86363636363637,0.35050000000000003,16.40909090909091,21.136363636363637,0.7883636363636364,8.5,39.04545454545455,27.545454545454547,7.7727272727272725,4.818181818181818,14.045454545454545,20.0,0.13636363636363635
2023-12-13,0,ATL,TOR,0,0.4090909090909091,122.22727272727273,43.72727272727273,93.72727272727273,0.4688636363636363,13.909090909090908,37.63636363636363,0.36981818181818177,20.863636363636363,24.90909090909091,0.8378181818181818,13.409090909090908,44.5,25.09090909090909,8.818181818181818,4.318181818181818,14.045454545454545,18.818181818181817,111.8695652173913,42.21739130434783,91.0,0.4646521739130435,11.173913043478262,33.47826086956522,0.33056521739130434,16.26086956521739,22.130434782608695,0.7387826086956523,12.91304347826087,45.52173913043478,28.47826086956522,7.913043478260869,4.434782608695652,14.130434782608695,18.695652173913043,0.391304347826087
2023-12-13,0,IND,MIL,0,0.6190476190476191,128.52380952380952,48.23809523809524,94.52380952380952,0.5109047619047619,14.714285714285714,38.476190476190474,0.3801904761904762,17.333333333333332,21.952380952380953,0.7939999999999999,9.619047619047619,40.19047619047619,30.333333333333332,7.904761904761905,6.285714285714286,12.80952380952381,22.19047619047619,122.6086956521739,44.26086956521739,88.82608695652173,0.4983478260869565,14.391304347826088,37.43478260869565,0.3829565217391304,19.695652173913043,25.608695652173914,0.7702608695652174,9.26086956521739,43.78260869565217,25.47826086956522,7.173913043478261,5.608695652173913,13.565217391304348,19.82608695652174,0.6956521739130435
2023-12-13,0,BRK,PHO,1,0.5454545454545454,116.95454545454545,43.31818181818182,91.5,0.47404545454545455,14.772727272727273,37.81818181818182,0.39195454545454544,15.545454545454545,20.0,0.7751818181818181,12.318181818181818,48.0,25.90909090909091,6.090909090909091,5.681818181818182,13.318181818181818,18.40909090909091,115.26086956521739,40.21739130434783,85.26086956521739,0.4730434782608696,12.347826086956522,32.17391304347826,0.38299999999999995,22.47826086956522,26.956521739130434,0.8320869565217393,10.565217391304348,43.78260869565217,26.0,7.086956521739131,6.869565217391305,15.08695652173913,19.347826086956523,0.5652173913043478
2023-12-13,0,LAL,SAS,1,0.5833333333333334,113.625,41.875,86.125,0.4875,10.375,29.666666666666668,0.34395833333333337,19.5,25.416666666666668,0.7624583333333333,8.916666666666666,44.583333333333336,26.666666666666668,7.5,5.708333333333333,14.666666666666666,17.458333333333332,109.4090909090909,41.04545454545455,90.95454545454545,0.4508636363636364,12.5,37.22727272727273,0.33486363636363636,14.818181818181818,18.90909090909091,0.7786818181818181,10.181818181818182,43.09090909090909,28.772727272727273,6.954545454545454,6.0,16.227272727272727,19.90909090909091,0.13636363636363635
2023-12-13,0,CHO,MIA,0,0.3333333333333333,113.42857142857143,42.61904761904762,89.80952380952381,0.4757619047619047,11.666666666666666,31.19047619047619,0.3727142857142857,16.523809523809526,20.904761904761905,0.7962380952380952,11.523809523809524,42.714285714285715,26.047619047619047,6.857142857142857,4.809523809523809,14.0,20.285714285714285,112.56521739130434,40.34782608695652,85.69565217391305,0.4715217391304348,12.73913043478261,33.04347826086956,0.3888260869565217,19.130434782608695,22.869565217391305,0.827695652173913,9.130434782608695,40.78260869565217,26.347826086956523,7.782608695652174,3.260869565217391,12.956521739130435,18.91304347826087,0.5652173913043478
2023-12-13,0,NYK,UTA,0,0.5909090909090909,113.0909090909091,40.86363636363637,89.4090909090909,0.45809090909090905,13.590909090909092,35.36363636363637,0.3825909090909091,17.772727272727273,23.954545454545453,0.7492272727272727,13.409090909090908,45.81818181818182,24.045454545454547,7.590909090909091,3.0,13.272727272727273,17.681818181818183,111.34782608695652,40.43478260869565,90.52173913043478,0.4480869565217392,13.173913043478262,37.78260869565217,0.3482608695652174,17.304347826086957,21.347826086956523,0.8070869565217391,13.826086956521738,46.52173913043478,26.47826086956522,6.695652173913044,5.913043478260869,17.652173913043477,19.956521739130434,0.30434782608695654
2023-12-13,1,DET,PHI,0,0.0869565217391304,108.65217391304348,40.95652173913044,88.30434782608695,0.4649565217391304,10.173913043478262,29.956521739130434,0.34208695652173915,16.565217391304348,20.82608695652174,0.804304347826087,11.695652173913043,44.34782608695652,26.08695652173913,6.260869565217392,5.391304347826087,17.0,22.73913043478261,122.0,42.90909090909091,89.31818181818181,0.48040909090909095,12.272727272727273,32.5,0.3718181818181818,23.90909090909091,28.136363636363637,0.8502272727272726,12.136363636363637,45.22727272727273,26.0,8.727272727272727,6.090909090909091,13.363636363636363,20.545454545454547,0.6818181818181818
2023-12-14,0,GSW,LAC,0,0.4347826086956521,115.56521739130434,40.608695652173914,89.8695652173913,0.4529565217391304,14.73913043478261,40.17391304347826,0.36569565217391303,19.608695652173914,25.0,0.7873478260869566,13.173913043478262,47.43478260869565,27.652173913043477,6.956521739130435,3.347826086956522,15.826086956521738,22.217391304347824,114.1304347826087,41.82608695652174,87.95652173913044,0.47578260869565214,11.956521739130435,32.21739130434783,0.3713913043478261,18.52173913043478,23.565217391304348,0.7911304347826088,10.695652173913043,44.30434782608695,24.869565217391305,8.73913043478261,5.086956521739131,13.347826086956522,20.217391304347824,0.5652173913043478
2023-12-14,0,BRK,DEN,0,0.5652173913043478,116.91304347826087,43.21739130434783,91.3913043478261,0.47347826086956524,14.782608695652174,37.95652173913044,0.39082608695652177,15.695652173913043,20.17391304347826,0.7759130434782608,12.217391304347826,47.47826086956522,25.82608695652174,6.217391304347826,5.608695652173913,13.043478260869565,18.347826086956523,114.24,43.96,89.84,0.49068,11.6,31.36,0.37036,14.72,20.64,0.7101999999999999,11.4,44.4,29.6,6.88,5.24,12.64,19.2,0.64
2023-12-14,0,OKC,SAC,0,0.6818181818181818,120.36363636363636,43.72727272727273,88.95454545454545,0.49272727272727274,12.863636363636363,32.86363636363637,0.3883636363636364,20.045454545454547,23.5,0.8561363636363637,8.181818181818182,41.0,25.363636363636363,8.727272727272727,6.136363636363637,13.0,20.181818181818183,116.27272727272727,41.81818181818182,90.13636363636364,0.46345454545454545,14.954545454545455,41.45454545454545,0.3615,17.681818181818183,23.818181818181817,0.743590909090909,10.772727272727273,43.68181818181818,27.727272727272727,7.2727272727272725,3.8636363636363638,13.636363636363637,20.863636363636363,0.5909090909090909
2023-12-14,1,BOS,CLE,1,0.7727272727272727,117.4090909090909,42.09090909090909,88.5909090909091,0.4751818181818182,15.727272727272727,42.95454545454545,0.3675909090909091,17.5,21.772727272727273,0.7974545454545455,10.409090909090908,46.77272727272727,24.818181818181817,6.681818181818182,5.954545454545454,13.909090909090908,17.59090909090909,110.625,41.375,87.375,0.47445833333333337,11.458333333333334,33.125,0.3479583333333333,16.416666666666668,21.25,0.7812916666666667,10.583333333333334,44.333333333333336,25.041666666666668,8.0,4.833333333333333,14.5,19.208333333333332,0.5416666666666666
2023-12-14,0,CHI,MIA,1,0.36,109.12,40.32,90.48,0.44667999999999997,12.08,33.24,0.36672,16.4,20.88,0.78756,12.16,42.84,23.28,8.08,4.72,12.12,20.0,112.66666666666667,40.375,85.70833333333333,0.47174999999999995,12.833333333333334,32.916666666666664,0.3934583333333333,19.083333333333332,22.708333333333332,0.8326666666666666,9.458333333333334,41.041666666666664,26.458333333333332,7.875,3.25,13.375,18.625,0.5833333333333334
2023-12-14,1,POR,UTA,0,0.2727272727272727,106.5,38.95454545454545,89.95454545454545,0.4345909090909091,12.0,34.72727272727273,0.3483636363636364,16.59090909090909,20.727272727272727,0.8013636363636363,12.090909090909092,40.72727272727273,22.0,8.772727272727273,4.545454545454546,15.818181818181818,21.0,111.58333333333333,40.541666666666664,90.83333333333333,0.4477083333333334,13.291666666666666,37.958333333333336,0.349625,17.208333333333332,21.333333333333332,0.8032083333333334,13.875,46.791666666666664,26.666666666666668,6.625,5.833333333333333,17.583333333333332,20.25,0.3333333333333333
2023-12-14,1,DAL,MIN,0,0.6521739130434783,120.21739130434783,43.08695652173913,91.0,0.47308695652173915,16.26086956521739,42.91304347826087,0.3775217391304348,17.782608695652176,23.695652173913043,0.7566521739130434,10.434782608695652,42.34782608695652,25.869565217391305,6.391304347826087,4.782608695652174,11.869565217391305,18.217391304347824,112.72727272727273,40.86363636363637,85.36363636363636,0.4805454545454546,11.727272727272727,31.954545454545453,0.3657727272727273,19.272727272727273,24.272727272727273,0.7867727272727273,9.818181818181818,45.95454545454545,25.363636363636363,7.090909090909091,6.409090909090909,14.909090909090908,19.454545454545453,0.7727272727272727
2023-12-15,0,DET,PHI,0,0.0833333333333333,108.75,40.875,88.29166666666667,0.4640416666666667,10.166666666666666,30.083333333333332,0.3404583333333333,16.833333333333332,21.208333333333332,0.80275,11.458333333333334,43.958333333333336,26.0,6.25,5.291666666666667,16.708333333333332,22.708333333333332,122.30434782608695,43.0,89.21739130434783,0.48200000000000004,12.217391304347826,32.391304347826086,0.3716086956521739,24.08695652173913,28.391304347826086,0.8490869565217392,12.043478260869565,45.56521739130435,26.08695652173913,8.608695652173912,6.0,13.26086956521739,20.52173913043478,0.6956521739130435
2023-12-15,0,LAL,SAS,0,0.6,113.96,42.16,86.32,0.48951999999999996,10.52,29.88,0.34619999999999995,19.12,25.08,0.75548,8.76,44.64,26.84,7.76,5.64,14.72,17.4,109.82608695652173,41.21739130434783,91.17391304347827,0.45165217391304346,12.652173913043478,37.21739130434783,0.33908695652173915,14.73913043478261,18.869565217391305,0.7762173913043479,10.173913043478262,43.21739130434783,28.73913043478261,7.0,6.0,16.26086956521739,19.73913043478261,0.13043478260869565
2023-12-15,0,NYK,PHO,1,0.5652173913043478,113.08695652173913,40.869565217391305,89.6086956521739,0.4571304347826087,13.391304347826088,35.52173913043478,0.376,17.956521739130434,24.304347826086957,0.7465652173913043,13.434782608695652,45.82608695652174,23.91304347826087,7.695652173913044,3.0434782608695654,13.173913043478262,17.82608695652174,115.125,40.208333333333336,85.20833333333333,0.4731666666666667,12.208333333333334,32.0,0.3804166666666667,22.5,26.958333333333332,0.8329166666666666,10.708333333333334,44.0,26.083333333333332,7.0,6.75,14.958333333333334,19.375,0.5416666666666666
2023-12-15,0,ATL,TOR,1,0.391304347826087,122.47826086956522,43.91304347826087,94.0,0.4693478260869565,14.08695652173913,37.78260869565217,0.3728260869565217,20.565217391304348,24.652173913043477,0.8334347826086956,13.391304347826088,44.391304347826086,25.391304347826086,8.826086956521738,4.478260869565218,13.73913043478261,18.782608695652176,112.83333333333333,42.541666666666664,90.83333333333333,0.46925,11.458333333333334,33.5,0.3388333333333333,16.291666666666668,22.208333333333332,0.7374999999999999,12.75,45.583333333333336,28.916666666666668,7.708333333333333,4.625,14.166666666666666,18.666666666666668,0.4166666666666667
2023-12-15,1,CHO,NOP,0,0.3181818181818182,113.0,42.54545454545455,89.22727272727273,0.4783181818181818,11.681818181818182,31.181818181818183,0.3733636363636364,16.227272727272727,20.454545454545453,0.8013636363636363,11.181818181818182,42.18181818181818,26.09090909090909,7.045454545454546,4.818181818181818,14.318181818181818,20.181818181818183,114.92,42.04,88.08,0.47856000000000004,10.96,30.68,0.35944000000000004,19.88,26.04,0.7527200000000001,11.04,44.24,26.16,8.4,4.44,13.56,20.08,0.56
2023-12-15,0,HOU,MEM,1,0.5714285714285714,109.76190476190476,40.142857142857146,87.04761904761905,0.46185714285714285,12.476190476190476,34.666666666666664,0.36009523809523813,17.0,22.476190476190474,0.7571904761904762,10.0,45.904761904761905,25.61904761904762,6.095238095238095,4.190476190476191,13.428571428571429,22.0,106.43478260869566,39.17391304347826,89.8695652173913,0.4362608695652174,12.869565217391305,38.52173913043478,0.3327826086956522,15.217391304347826,19.652173913043477,0.7743913043478261,10.26086956521739,41.69565217391305,24.043478260869566,7.782608695652174,6.3478260869565215,14.304347826086957,21.434782608695652,0.2608695652173913
2023-12-15,1,BOS,ORL,1,0.782608695652174,117.34782608695652,42.130434782608695,88.43478260869566,0.47652173913043483,15.608695652173912,42.65217391304348,0.36730434782608695,17.47826086956522,21.695652173913043,0.7997391304347825,10.521739130434783,46.65217391304348,24.695652173913043,6.695652173913044,6.043478260869565,13.869565217391305,17.47826086956522,114.04347826086956,41.34782608695652,86.43478260869566,0.4785652173913043,10.043478260869565,29.304347826086957,0.34130434782608693,21.304347826086957,27.73913043478261,0.7681739130434783,10.91304347826087,43.52173913043478,25.347826086956523,8.565217391304348,5.608695652173913,15.173913043478262,21.782608695652176,0.6956521739130435
2023-12-15,0,IND,WAS,0,0.5909090909090909,128.4090909090909,48.09090909090909,94.77272727272727,0.5081363636363636,14.545454545454545,38.36363636363637,0.3768181818181818,17.681818181818183,22.40909090909091,0.7934090909090908,9.909090909090908,40.40909090909091,30.318181818181817,7.863636363636363,6.2727272727272725,13.045454545454545,22.636363636363637,115.8695652173913,43.65217391304348,90.47826086956522,0.4823913043478261,12.043478260869565,34.30434782608695,0.35404347826086957,16.52173913043478,21.26086956521739,0.7885217391304348,8.26086956521739,38.78260869565217,27.565217391304348,7.739130434782608,4.869565217391305,14.08695652173913,19.82608695652174,0.13043478260869565
